Date;CowID;LamenessSchema;Drug;LamenessDays
25.01.2022;RU3110204122416;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
25.01.2022;RU3101150100066;Схема №3.41 Артрит;С3.41.4Q;8
25.01.2022;RU3101090128001;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
25.01.2022;RU3101150173924;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
25.01.2022;RU3101090129719;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
25.01.2022;RU3101090129538;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
25.01.2022;RU3101090128221;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
25.01.2022;RU3101090130388;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
25.01.2022;RU3101150108731;Схема №1 Язва Монтелларо;КЛУБН.3Q;8
25.01.2022;RU3111005016876;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
25.01.2022;RU3101090130655;Схема №2 Язва Рустергольца;ЯЗВАР.2Q;8
25.01.2022;RU3101090130685;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
25.01.2022;RU3101090127843;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
25.01.2022;RU3101150100066;Схема №1 Язва Монтелларо;КЛУБН.4Q;8
25.01.2022;RU3111005017577;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
25.01.2022;RU3101090129938;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
25.01.2022;RU3101090117489;Схема №2 Язва Рустергольца;ЯЗВАР.1Q;8
26.01.2022;RU3110204130528;Схема №3.41 Артрит;С3.41.3Q;8
26.01.2022;RU3101090129263;Схема №3.5 Флегмона;СХ3.5.3Q;8
26.01.2022;RU3101090116985;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
26.01.2022;RU3101100503376;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
26.01.2022;RU3101090120805;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
26.01.2022;RU3101090116629;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
26.01.2022;RU3101090120661;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
26.01.2022;RU3111005016834;Схема №2 Язва Рустергольца;ЯЗВАР.2Q;8
26.01.2022;RU3101090120917;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
26.01.2022;RU3101090120907;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
26.01.2022;RU3101090117200;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
26.01.2022;RU3110204012241;Схема №3.41 Артрит;С3.41.3Q;8
26.01.2022;RU3111005016699;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
26.01.2022;NL0628722359;Схема №1 Язва Монтелларо;KLUBN.4Q;8
26.01.2022;RU3101090126054;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
26.01.2022;RU3101090129719;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
26.01.2022;RU3101090118324;Схема №2 Язва Рустергольца;ЯЗВАР.1Q;8
26.01.2022;RU3101090130503;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
26.01.2022;RU3101090127437;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
26.01.2022;RU3101090129538;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
26.01.2022;RU3101150166156;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
26.01.2022;RU3101090128221;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
26.01.2022;RU3111005017577;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
26.01.2022;RU3101150166171;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
27.01.2022;RU3101090130570;Схема №3.41 Артрит;С3.41.1Q;8
27.01.2022;RU3101090120797;Схема №3.5 Флегмона;СХ3.5.3Q;8
27.01.2022;RU3101090120487;Схема №3.5 Флегмона;СХ3.5.3Q;8
27.01.2022;RU3110204122720;Схема №3.41 Артрит;С3.41.3Q;8
27.01.2022;RU3101150166156;Схема №3.41 Артрит;С3.41.3Q;8
27.01.2022;RU3101090129938;Схема №3.41 Артрит;С3.41.4Q;8
27.01.2022;RU3101090127843;Схема №3.41 Артрит;ЦЕФТ 4Q;8
27.01.2022;RU3101090128221;Схема №3.41 Артрит;С3.41.4Q;8
27.01.2022;RU3101150109593;Схема №2 Язва Рустергольца;ЯЗВАР.1Q;8
27.01.2022;RU3101090127469;Схема №1 Язва Монтелларо;КЛУБН.34;8
27.01.2022;RU3101090130669;Нет схемы;ЛАМИН.1Q;0
27.01.2022;RU3101090118729;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
27.01.2022;RU3101090120493;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
27.01.2022;RU3111005007081;Схема №3 Язва Рустергольца;ЯЗВАР.4Q;8
27.01.2022;RU3101090117689;Схема №2 Язва Рустергольца;ЯЗВАР.1Q;8
27.01.2022;RU3101150175525;Схема №1 Язва Монтелларо;КЛУБН.3Q;8
27.01.2022;RU3101090119414;Схема №2 Язва Рустергольца;ЯЗВАР.2Q;8
27.01.2022;NL0730011826;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
27.01.2022;RU3110204120979;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
27.01.2022;RU3101100547544;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
27.01.2022;RU3101090157395;Схема №3.5 Флегмона;СХ3.5.4Q;8
27.01.2022;RU3101150108228;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
27.01.2022;RU3101090119859;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
27.01.2022;RU3110204122541;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
27.01.2022;RU3101150166343;Схема №1 Язва Монтелларо;КЛУБН.3Q;8
27.01.2022;RU3101150108265;Схема №2 Язва Рустергольца;ЯЗВАР.34;8
27.01.2022;RU3101150108701;Схема №1 Язва Монтелларо;КЛУБН.4Q;8
27.01.2022;RU3101090118987;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
27.01.2022;RU3101090118312;Схема №2 Язва Рустергольца;ЯЗВАР.24;8
27.01.2022;RU3101150108715;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
27.01.2022;RU3111005048038;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
27.01.2022;RU3110204130324;Схема №2 Язва Рустергольца;ЯЗВАР.2Q;8
27.01.2022;RU3111005007105;Схема №2 Язва Рустергольца;YAZVA.3Q;8
27.01.2022;RU3101150166138;Схема №2 Язва Рустергольца;ЯЗВАР.1Q;8
27.01.2022;RU3111005007416;Схема №1 Язва Монтелларо;KLUBN.3Q;8
27.01.2022;RU3101150140663;Нет схемы;ЯЗВ+К34Q;0
27.01.2022;RU3111005048859;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
27.01.2022;RU3101090126270;Схема №2 Язва Рустергольца;ЯЗВА 34Q;8
27.01.2022;RU3101150166171;Нет схемы;ЯЗВ+К.4Q;0
27.01.2022;NL0718460462;Схема №2 Язва Рустергольца;YAZVA.4Q;8
27.01.2022;DE0360750862;Схема №2 Язва Рустергольца;YAZVA.4Q;8
27.01.2022;DE0360647153;Схема №2 Язва Рустергольца;YAZVA.3Q;8
27.01.2022;DE0361212416;Схема №2 Язва Рустергольца;YAZVA.3Q;8
27.01.2022;RU3111005017189;Схема №2 Язва Рустергольца;YAZVA.4Q;8
27.01.2022;RU3101090126170;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
27.01.2022;RU3101100502752;Схема №2 Язва Рустергольца;YAZVA.1Q;8
27.01.2022;NL7323593483;Схема №3 Язва Рустергольца;YAZ+K.4Q;8
27.01.2022;RU3111005007537;Схема №2 Язва Рустергольца;YAZVA.3Q;8
27.01.2022;RU3111005007044;Схема №3 Язва Рустергольца;YAZ+K.3Q;8
27.01.2022;RU3101090127437;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
27.01.2022;RU3101090120487;Схема №3.5 Флегмона;СХ3.5.13;8
27.01.2022;RU3110204120896;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
27.01.2022;NL0758855932;Схема №2 Язва Рустергольца;ЯЗВАР.1Q;8
27.01.2022;RU3111501009812;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
27.01.2022;RU3110204130442;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
28.01.2022;RU3110204130631;Схема №3.5 Флегмона;СХ3.5.4Q;8
28.01.2022;RU3110204123233;Схема №3.5 Флегмона;СХ3.5.4Q;8
28.01.2022;RU3111005048048;Схема №3.5 Флегмона;СХ3.5.4Q;8
28.01.2022;DE0361091585;Схема №3.5 Флегмона;СХ3.5.4Q;8
28.01.2022;RU3101100547416;Схема №3.5 Флегмона;СХ3.5.3Q;8
28.01.2022;RU3101090156787;Схема №3.5 Флегмона;СХ3.5.4Q;8
28.01.2022;RU3101090126072;Схема №3.41 Артрит;С3.41.3Q;8
28.01.2022;RU3101090117351;Схема №2 Язва Рустергольца;ЯЗВАР.34;8
28.01.2022;RU3101090119736;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
28.01.2022;RU3101090117121;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
28.01.2022;RU3101090120211;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
28.01.2022;RU3101090127445;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
28.01.2022;RU3101150108033;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
28.01.2022;RU3101150140497;Схема №1 Язва Монтелларо;КЛУБН.4Q;8
28.01.2022;RU3101150108715;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
28.01.2022;RU3110204120979;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
28.01.2022;RU3101090127469;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
28.01.2022;RU3110204121090;Нет схемы;ЛАМИН.4Q;0
28.01.2022;RU3110204130324;Схема №2 Язва Рустергольца;ЯЗВАР.2Q;8
28.01.2022;RU3101150109593;Схема №2 Язва Рустергольца;ЯЗВАР.1Q;8
28.01.2022;RU3101090118312;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
28.01.2022;RU3101090159206;Схема №3.41 Артрит;С3.41.4Q;8
28.01.2022;RU3101150108265;Схема №2 Язва Рустергольца;ЯЗВАР.34;8
28.01.2022;RU3110204121563;Схема №1 Язва Монтелларо;КЛУБН.3Q;8
28.01.2022;NL0730011826;Схема №2 Язва Рустергольца;ЯЗВАР.2Q;8
28.01.2022;RU3101050300974;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
28.01.2022;NL0620411288;Схема №2 Язва Рустергольца;YAZVA.4Q;8
28.01.2022;RU3101090126170;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
28.01.2022;RU3101090128633;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
28.01.2022;RU3101090128034;Схема №2 Язва Рустергольца;ЯЗВАР.2Q;8
28.01.2022;RU3101090129469;Нет схемы;ЯЗВ+К.3Q;0
28.01.2022;RU3101090127437;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
28.01.2022;RU3101090130243;Схема №1 Язва Монтелларо;КЛУБН.4Q;8
28.01.2022;RU3110204122535;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
28.01.2022;RU3101090128772;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
28.01.2022;RU3101090127652;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
28.01.2022;RU3101150173396;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
28.01.2022;RU3110204122541;Схема №3 Язва Рустергольца;ЯЗВ+К.3Q;8
28.01.2022;RU3110204110017;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
28.01.2022;RU3111005017803;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
28.01.2022;RU3110204120917;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
28.01.2022;RU3110204123233;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
28.01.2022;RU3110204121858;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
28.01.2022;RU3110204122416;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
28.01.2022;RU3110204130704;Схема №2 Язва Рустергольца;ЯЗВАР.1Q;8
28.01.2022;RU3110204130202;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
28.01.2022;RU3110204120783;Схема №2 Язва Рустергольца;ЯЗВАР.2Q;8
28.01.2022;RU3101090129492;Схема №3.5 Флегмона;СХ3.5.4Q;8
29.01.2022;RU3101050305116;Схема №3.5 Флегмона;СХ3.5.4Q;8
29.01.2022;RU3101090127437;Схема №3.41 Артрит;С3.41.4Q;8
29.01.2022;RU3101090130706;Схема №3.5 Флегмона;МЕЛ 3ДН;8
29.01.2022;RU3101150108433;Схема №3.41 Артрит;МЕЛО3ДНЯ;8
29.01.2022;RU3101090159125;Схема №3.5 Флегмона;ЦФТ 1Q;8
29.01.2022;RU3101090120430;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
29.01.2022;RU3101090120952;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
29.01.2022;RU3101090117304;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
29.01.2022;RU3101090120362;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
29.01.2022;RU3101090120206;Схема №2 Язва Рустергольца;ЯЗВАР.1Q;8
29.01.2022;RU3101090117441;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
29.01.2022;RU3101090156428;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
29.01.2022;RU3101090125560;Схема №2 Язва Рустергольца;ЯЗВАР.23;8
29.01.2022;RU3101090119924;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
29.01.2022;RU3101090120087;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
29.01.2022;RU3101150173396;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
29.01.2022;RU3101090118053;Схема №3.41 Артрит;С3.41.3Q;8
29.01.2022;RU3101150108433;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
29.01.2022;RU3101090130243;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
29.01.2022;RU3101090129469;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
29.01.2022;RU3101090130555;Схема №3.41 Артрит;АМОКС3Q;8
29.01.2022;RU3101090130706;Схема №1 Язва Монтелларо;КЛУБН.4Q;8
29.01.2022;RU3101090128464;Схема №2 Язва Рустергольца;ЯЗВАР.2Q;8
29.01.2022;RU3111005017945;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
29.01.2022;RU3101150140117;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
29.01.2022;RU3101090159125;Схема №3.5 Флегмона;ЦФТ 3Q;8
29.01.2022;RU3101090120009;Схема №3.41 Артрит;С3.41.4Q;8
29.01.2022;RU3101050305153;Схема №1 Язва Монтелларо;КЛУБН.3Q;8
29.01.2022;RU3111005016885;Схема №3.41 Артрит;С3.41.12;8
29.01.2022;RU3101090120152;Схема №3.41 Артрит;АМОКСИГА;8
30.01.2022;DE0358664388;Схема №2 Язва Рустергольца;ЯЗВАР.1Q;8
30.01.2022;RU3101090119997;Схема №3.5 Флегмона;СХ3.5123;8
30.01.2022;DE0358690822;Схема №3.5 Флегмона;СХ3.5.4Q;8
30.01.2022;RU3101090159140;Схема №3.41 Артрит;С3.41.3Q;8
30.01.2022;RU3101090120188;Схема №3.5 Флегмона;СХ3.5.4Q;8
30.01.2022;RU3101090119837;Схема №3.5 Флегмона;СХ3.5.3Q;8
30.01.2022;RU3101090156236;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
30.01.2022;RU3101090156550;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
30.01.2022;RU3101090119997;Схема №2 Язва Рустергольца;ЯЗВАР.12;8
30.01.2022;RU3101090120402;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
30.01.2022;RU3101090117121;Схема №3.5 Флегмона;СХ3.5.4Q;8
30.01.2022;RU3101090156446;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
30.01.2022;RU3101090156498;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
30.01.2022;RU3101090120009;Схема №2 Язва Рустергольца;ЯЗВАР.34;8
30.01.2022;RU3101090117335;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
30.01.2022;RU3101090119927;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
30.01.2022;RU3101090120797;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
30.01.2022;RU3101090119104;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
30.01.2022;DE0358653679;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
30.01.2022;RU3101150173791;Схема №2 Язва Рустергольца;ЯЗВАР.3Q;8
30.01.2022;RU3101090127652;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
30.01.2022;RU3101090129968;Схема №2 Язва Рустергольца;ЯЗВАР.2Q;8
30.01.2022;RU3101090126270;Схема №2 Язва Рустергольца;ЯЗВАР.4Q;8
30.01.2022;RU3101090117121;Нет схемы;СХ1117;0
30.01.2022;RU3101090156428;Схема №3.41 Артрит;С3.41.3Q;8
31.01.2022;RU3101090159125;Схема №3.41 Артрит;С3.41.3Q;8
31.01.2022;RU3110204121136;Схема №3.41 Артрит;С3.41.3Q;8
31.01.2022;RU3101090156550;Схема №3.41 Артрит;С3.41.3Q;8
31.01.2022;RU3101090119927;Схема №3.41 Артрит;С3.41.4Q;8
31.01.2022;RU3111005007318;Схема №3.5 Флегмона;CX3.5.4Q;8
31.01.2022;RU3111005017489;Схема №2 Язва Рустергольца;YAZVA.3Q;8
31.01.2022;RU3101090129492;Схема №3.41 Артрит;С3.41.3Q;8
